
1612448804697;-1.550364885740152;-2.4414208115880354;36963.9;36639.1;37556;37546;36620;36500;37514.58;37511.99
1612448809362;-1.482142857142854;-2.3717026378897055;36963.9;36639.899999999994;37530;37520;36620;36500;37499.33;37494.37
1612448812685;-1.482142857142854;-2.3717026378897055;36963.9;36639.899999999994;37530;37520;36620;36500;37518.42;37512.49
1612448816076;-1.4847685296234037;-2.392508924290071;36963.9;36639.899999999994;37538;37521;36620;36500;37511.28;37506.49
1612448819422;-1.4847685296234037;-2.392508924290071;36963.9;36639.899999999994;37538;37521;36620;36500;37510.31;37503.35
1612448824214;-1.4847685296234037;-2.144493579839102;36963.9;36733;37538;37521;36620;36500;37512.48;37507.41
1612448827519;-1.4847685296234037;-2.144493579839102;36963.9;36733;37538;37521;36620;36500;37523.45;37515.09
1612448830904;-1.5110175588180397;-2.147100348970399;36963.9;36733;37539;37531;36620;36500;37507.81;37501.65
1612448834190;-1.5110175588180397;-2.147100348970399;36963.9;36733;37539;37531;36620;36500;37503.53;37500.88
1612448839029;-1.5372526038198164;-2.1549198231314293;36963.9;36733;37542;37541;36620;36500;37504.23;37498.69
1612448842341;-1.5372526038198164;-2.1549198231314293;36963.9;36733;37542;37541;36620;36500;37499.90;37496.18
1612448845719;-1.5083932853717008;-2.126242306360071;36963.9;36733;37531;37530;36620;36500;37496.85;37492.54
1612448849132;-1.5083932853717008;-2.126242306360071;36963.9;36733;37531;37530;36620;36500;37488.39;37481.81
1612448853632;-1.5083932853717008;-2.126242306360071;36963.9;36733;37531;37530;36620;36500;37475.97;37471.11
1612448857609;-1.5083932853717008;-2.126242306360071;36963.9;36733;37531;37530;36620;36500;37495.04;37488.49
1612448860995;-1.4506238669083849;-2.0688368124983314;36963.9;36733;37509;37508;36620;36500;37503.88;37498.64
1612448864277;-1.4506238669083849;-2.0688368124983314;36963.9;36733;37509;37508;36620;36500;37498.58;37491.45
1612448868968;-1.4585055050518436;-2.1053753697732103;36963.9;36733;37523;37511;36620;36500;37498.47;37492.99
1612448872274;-1.4585055050518436;-2.1053753697732103;36963.9;36733;37523;37511;36620;36500;37501.96;37493.72
1612448875527;-1.482142857142854;-2.1105929380413113;36963.9;36733;37525;37520;36620;36500;37501.87;37495.57
1612448878967;-1.482142857142854;-2.1105929380413113;36963.9;36733;37525;37520;36620;36500;37496.34;37490.48
1612448883564;-1.482142857142854;-2.1105929380413113;36963.9;36733;37525;37520;36620;36500;37499.20;37491.16
1612448886873;-1.482142857142854;-2.1105929380413113;36963.9;36733;37525;37520;36620;36500;37487.78;37481.31
1612448890366;-1.4900194547344259;-2.1210264062458406;36963.9;36733;37529;37523;36620;36500;37479.62;37473.19
1612448893641;-1.4900194547344259;-2.1210264062458406;36963.9;36733;37529;37523;36620;36500;37483.46;37480.99
1612448897860;-1.4532512197072633;-2.0714476139696125;36963.9;36733;37510;37509;36620;36500;37494.56;37486.20
1612448901295;-1.4532512197072633;-2.0714476139696125;36963.9;36733;37510;37509;36620;36500;37494.56;37491.28
1612448904515;-1.4742649998667257;-2.1105929380413113;36963.9;36733;37525;37517;36620;36500;37493.93;37490.91
1612448907926;-1.4742649998667257;-2.1105929380413113;36963.9;36733;37525;37517;36620;36500;37495.58;37491.31
1612448912344;-1.4742649998667257;-2.1105929380413113;36963.9;36733;37525;37517;36620;36500;37501.28;37494.20
1612448916694;-1.4742649998667257;-2.1105929380413113;36963.9;36733;37525;37517;36620;36500;37493.72;37491.07
1612448920090;-1.4742649998667257;-2.1132015136172244;36963.9;36733;37526;37517;36620;36500;37489.66;37481.45
1612448944668;-1.4742649998667257;-2.1132015136172244;36963.9;36733;37526;37517;36620;36500;37471.94;37470.01
1612448948231;-1.4637592301335545;-2.0818894279469036;36963.9;36733;37514;37513;36620;36500;37471.51;37470.00
1612448951892;-1.4637592301335545;-2.0818894279469036;36963.9;36733;37514;37513;36620;36500;37487.87;37471.22
1612448955294;-1.4453687410014404;-2.079279183216487;36963.9;36733;37513;37506;36620;36500;37494.39;37490.10
1612448959681;-1.4453687410014404;-2.079279183216487;36963.9;36733;37513;37506;36620;36500;37524.58;37517.09
1612448962974;-1.4453687410014404;-2.079279183216487;36963.9;36733;37513;37506;36620;36500;37512.56;37500.98
1612448966305;-1.4453687410014404;-2.079279183216487;36963.9;36733;37513;37506;36620;36500;37503.38;37499.11
1612448969594;-1.539875339619623;-2.160132111655655;36963.9;36733;37544;37542;36620;36500;37494.77;37492.05
1612448974121;-1.539875339619623;-2.4102386533134457;36963.9;36639.1;37544;37542;36620;36500;37486.15;37482.68
1612448977448;-1.521513254295992;-2.3894394714407574;36963.9;36639.1;37536;37535;36620;36500;37483.85;37481.35
1612448980785;-1.521513254295992;-2.3894394714407574;36963.9;36639.1;37536;37535;36620;36500;37480.23;37478.50
1612448984139;-1.521513254295992;-2.3894394714407574;36963.9;36639.1;37536;37535;36620;36500;37474.50;37470.13
1612448988801;-1.521513254295992;-2.3894394714407574;36963.9;36639.1;37536;37535;36620;36500;37480.29;37479.19
1612448992082;-1.455878432418023;-2.347814498933909;36963.9;36639.1;37520;37510;36620;36500;37492.84;37482.31
1612448995352;-1.455878432418023;-2.347814498933909;36963.9;36639.1;37520;37510;36620;36500;37491.82;37486.68
1612448998794;-1.455878432418023;-2.3374027081778492;36963.9;36639.1;37516;37510;36620;36500;37481.16;37479.13
1612449003256;-1.455878432418023;-2.3374027081778492;36963.9;36639.1;37516;37510;36620;36500;37498.94;37491.12
1612449006557;-1.4716387674592157;-2.342608881070418;36963.9;36639.1;37518;37516;36620;36500;37517.05;37494.68
1612449009872;-1.4716387674592157;-2.342608881070418;36963.9;36639.1;37518;37516;36620;36500;37513.29;37501.48
1612449013198;-1.4716387674592157;-2.342608881070418;36963.9;36639.1;37518;37516;36620;36500;37499.23;37494.55
1612449017422;-1.4716387674592157;-2.342608881070418;36963.9;36639.1;37518;37516;36620;36500;37500.70;37499.33
1612449020973;-1.5346297282898158;-2.4076392403377445;36963.9;36639.1;37543;37540;36620;36500;37491.61;37488.43
1612449024381;-1.5346297282898158;-2.4076392403377445;36963.9;36639.1;37543;37540;36620;36500;37491.21;37487.39
1612449027788;-1.4768910922757006;-2.3712329132137833;36963.9;36639.1;37529;37518;36620;36500;37490.52;37488.81
1612449031537;-1.4768910922757006;-2.3712329132137833;36963.9;36639.1;37529;37518;36620;36500;37510.05;37491.74
1612449035485;-1.4952698201199155;-2.363428023237224;36963.9;36639.1;37526;37525;36620;36500;37501.63;37491.66
1612449038825;-1.4952698201199155;-2.363428023237224;36963.9;36639.1;37526;37525;36620;36500;37497.58;37487.67
1612449042198;-1.4952698201199155;-2.363428023237224;36963.9;36639.1;37526;37525;36620;36500;37487.09;37484.15
1612449046048;-1.4952698201199155;-2.363428023237224;36963.9;36639.1;37526;37525;36620;36500;37479.34;37473.22
1612449050015;-1.4611324376199608;-2.3530195618570504;36963.9;36639.1;37522;37512;36620;36500;37490.73;37485.45
1612449053277;-1.4611324376199608;-2.3530195618570504;36963.9;36639.1;37522;37512;36620;36500;37477.95;37473.37
1612449056627;-1.4532512197072633;-2.3217808584377497;36963.9;36639.1;37510;37509;36620;36500;37476.85;37473.60
1612449060035;-1.4532512197072633;-2.3217808584377497;36963.9;36639.1;37510;37509;36620;36500;37471.40;37470.00
1612449064444;-1.4532512197072633;-2.0714476139696125;36963.9;36733;37510;37509;36620;36500;37470.01;37458.12
1612449067838;-1.4532512197072633;-2.0714476139696125;36963.9;36733;37510;37509;36620;36500;37466.90;37461.33
1612449071124;-1.4453687410014404;-2.0636147919055103;36963.9;36733;37507;37506;36620;36500;37462.14;37459.18
1612449074632;-1.4453687410014404;-2.0636147919055103;36963.9;36733;37507;37506;36620;36500;37472.30;37471.95
1612449079318;-1.4295999999999975;-2.0479453881229848;36963.9;36733;37501;37500;36620;36500;37472.55;37466.45
1612449082642;-1.4295999999999975;-2.0479453881229848;36963.9;36733;37501;37500;36620;36500;37467.16;37463.71
1612449085994;-1.4295999999999975;-2.0479453881229848;36963.9;36733;37501;37500;36620;36500;37451.13;37451.12
1612449089309;-1.4295999999999975;-2.0479453881229848;36963.9;36733;37501;37500;36620;36500;37422.61;37406.43
1612449093562;-1.4295999999999975;-2.0479453881229848;36963.9;36733;37501;37500;36620;36500;37405.53;37405.52
1612449096883;-1.4295999999999975;-2.0479453881229848;36963.9;36733;37501;37500;36620;36500;37405.53;37405.52
1612449100332;-1.2663603824990655;-1.8857341275140937;36963.9;36733;37439;37438;36620;36500;37405.53;37405.52
1612449103737;-1.2663603824990655;-1.8857341275140937;36963.9;36733;37439;37438;36620;36500;37405.53;37405.52
1612449108149;-1.2347031475444803;-1.8673861936311154;36963.9;36733;37432;37426;36620;36500;37405.53;37398.06
1612449111745;-1.2347031475444803;-1.8673861936311154;36963.9;36733;37432;37426;36620;36500;37360.43;37351.20
1612449115017;-1.2083066067992254;-1.8332932467463037;36963.9;36733;37419;37416;36620;36500;37358.74;37348.01
1612449118321;-1.2083066067992254;-1.8332932467463037;36963.9;36733;37419;37416;36620;36500;37389.87;37384.69
1612449122515;-1.2083066067992254;-1.8332932467463037;36963.9;36733;37419;37416;36620;36500;37412.12;37394.17
1612449125903;-1.2083066067992254;-1.8332932467463037;36963.9;36733;37419;37416;36620;36500;37424.54;37403.54
1612449129420;-1.2320641282565048;-1.8857341275140937;36963.9;36733;37439;37425;36620;36500;37412.97;37406.18
1612449132851;-1.2320641282565048;-1.8857341275140937;36963.9;36733;37439;37425;36620;36500;37411.01;37403.09
1612449136807;-1.2663603824990655;-1.8935954275946743;36963.9;36733;37442;37438;36620;36500;37399.19;37397.39
1612449140536;-1.2599497836423001;-2.144383312857223;36966.299999999996;36639.1;37442;37438;36620;36500;37370.90;37347.24
1612449143866;-1.2599497836423001;-2.144383312857223;36966.299999999996;36639.1;37442;37438;36620;36500;37381.35;37370.95
1612449147234;-1.2599497836423001;-2.144383312857223;36966.299999999996;36639.1;37442;37438;36620;36500;37365.75;37360.35
1612449150791;-1.1516966601599177;-2.0371113071843028;36966.299999999996;36639.1;37401;37397;36620;36500;37370.77;37364.83
1612449155475;-1.337273043292242;-2.0371113071843028;36896.9;36639.1;37401;37397;36620;36500;37369.61;37363.41
1612449159448;-1.3610116024167174;-2.0580608944371748;36896.9;36639.1;37409;37406;36620;36500;37370.26;37363.23
1612449162779;-1.3610116024167174;-2.0580608944371748;36896.9;36639.1;37409;37406;36620;36500;37364.28;37361.94
1612449166496;-1.337273043292242;-2.0371113071843028;36896.9;36639.1;37401;37397;36620;36500;37360.60;37360.59
1612449170738;-1.337273043292242;-2.0371113071843028;36896.9;36639.1;37401;37397;36620;36500;37350.12;37327.72
1612449174110;-1.337273043292242;-2.0371113071843028;36896.9;36639.1;37401;37397;36620;36500;37338.29;37322.85
1612449177375;-1.337273043292242;-2.0371113071843028;36896.9;36639.1;37401;37397;36620;36500;37335.12;37325.02
1612449181486;-1.279197324414716;-1.9820759764579976;36896.9;36639.1;37380;37375;36620;36500;37358.83;37347.04
1612449185576;-1.279197324414716;-1.9820759764579976;36896.9;36639.1;37380;37375;36620;36500;37381.50;37369.06
1612449189997;-1.2342737833931139;-1.9269787735217814;36896.9;36639.1;37359;37358;36620;36500;37379.09;37370.97
1612449193353;-1.2342737833931139;-1.9269787735217814;36896.9;36639.1;37359;37358;36620;36500;37389.51;37379.34
1612449197392;-1.3583745488570997;-2.05020584932899;36896.9;36639.1;37406;37405;36620;36500;37378.45;37372.72
1612449200887;-1.3597112685469814;-2.41832861038338;36896.4;36501.399999999994;37406;37405;36620;36500;37374.21;37372.41
1612449204430;-1.3597112685469814;-2.41832861038338;36896.4;36501.399999999994;37406;37405;36620;36500;37369.81;37358.22
1612449207733;-1.3597112685469814;-2.41832861038338;36896.4;36501.399999999994;37406;37405;36620;36500;37382.42;37374.13
1612449211518;-1.3597112685469814;-2.41832861038338;36896.4;36501.399999999994;37406;37405;36620;36500;37388.11;37379.91
1612449215172;-1.4281513166688908;-2.41832861038338;36870.8;36501.399999999994;37406;37405;36620;36500;37392.47;37388.50
1612449218452;-1.4281513166688908;-2.41832861038338;36870.8;36501.399999999994;37406;37405;36620;36500;37399.60;37394.14
1612449221686;-1.4281513166688908;-2.41832861038338;36870.8;36501.399999999994;37406;37405;36620;36500;37394.23;37392.73
1612449225021;-1.4781958101752757;-2.493922799519177;36870.8;36501.399999999994;37435;37424;36620;36500;37394.24;37393.25
1612449229556;-1.484876015391201;-2.4931214104447763;36868.299999999996;36501.7;37435;37424;36620;36500;37421.22;37410.85
1612449232990;-1.484876015391201;-2.4931214104447763;36868.299999999996;36501.7;37435;37424;36620;36500;37411.37;37403.18
1612449236270;-1.484876015391201;-2.4931214104447763;36868.299999999996;36501.7;37435;37424;36620;36500;37398.51;37393.72
1612449239551;-1.5243462699324306;-2.534778777602742;36868.299999999996;36501.7;37451;37439;36620;36500;37393.82;37389.88
1612449244381;-1.5243462699324306;-2.534778777602742;36868.299999999996;36501.7;37451;37439;36620;36500;37370.11;37367.13
1612449248298;-1.5006679134384249;-2.490516642624363;36868.299999999996;36501.7;37434;37430;36620;36500;37384.85;37374.99
1612449251617;-1.5006679134384249;-2.490516642624363;36868.299999999996;36501.7;37434;37430;36620;36500;37369.87;37367.84
1612449255003;-1.4348349151183104;-2.4253521879761597;36868.299999999996;36501.7;37409;37405;36620;36500;37366.58;37362.69
1612449259521;-1.4348349151183104;-2.4253521879761597;36868.299999999996;36501.7;37409;37405;36620;36500;37371.80;37365.79
1612449263001;-1.4348349151183104;-2.4253521879761597;36868.299999999996;36501.7;37409;37405;36620;36500;37366.00;37361.00
1612449266394;-1.4348349151183104;-2.4253521879761597;36868.299999999996;36501.7;37409;37405;36620;36500;37372.81;37357.61
1612449269754;-1.445374107835029;-2.443607013042559;36868.299999999996;36501.7;37416;37409;36620;36500;37359.49;37358.02
1612449280735;-1.445374107835029;-2.443607013042559;36868.299999999996;36501.7;37416;37409;36620;36500;37398.07;37397.05
1612449284126;-1.4058405091726067;-2.3940423028585234;36868.299999999996;36501.7;37397;37394;36620;36500;37397.06;37376.17
1612449288915;-1.4823233673851521;-2.3940423028585234;36839.7;36501.7;37397;37394;36620;36500;37400.84;37395.78
1612449292431;-1.561297563061148;-2.4774907157551707;36839.7;36501.7;37429;37424;36620;36500;37387.99;37385.13
1612449295969;-1.561297563061148;-2.4774907157551707;36839.7;36501.7;37429;37424;36620;36500;37393.52;37391.68
1612449299235;-1.5428815778924077;-2.4696734890183425;36839.7;36501.7;37426;37417;36620;36500;37395.46;37392.46
1612449303806;-1.5428815778924077;-2.4696734890183425;36839.7;36501.7;37426;37417;36620;36500;37394.88;37373.03
1612449307181;-1.529723083502632;-2.461855008951719;36839.7;36501.7;37423;37412;36620;36500;37417.29;37400.83
1612449310583;-1.529723083502632;-2.461855008951719;36839.7;36501.7;37423;37412;36620;36500;37411.49;37395.25
1612449313962;-1.529723083502632;-2.461855008951719;36839.7;36501.7;37423;37412;36620;36500;37403.13;37392.02
1612449318715;-1.5356035496632114;-2.461855008951719;36837.5;36501.7;37423;37412;36620;36500;37395.82;37385.82
1612449321994;-1.6276337223275594;-2.537381181245335;36837.5;36501.7;37452;37447;36620;36500;37397.95;37389.82
1612449325351;-1.6276337223275594;-2.537381181245335;36837.5;36501.7;37452;37447;36620;36500;37396.47;37385.31
1612449329059;-1.561915450804341;-2.5035390902534815;36837.5;36501.7;37439;37422;36620;36500;37396.71;37387.50
1612449334951;-1.561915450804341;-2.5035390902534815;36837.5;36501.7;37439;37422;36620;36500;37387.03;37374.03
1612449338838;-1.527707236226572;-2.4774907157551707;36837.5;36501.7;37429;37409;36620;36500;37382.26;37374.26
1612449342222;-1.527707236226572;-2.4774907157551707;36837.5;36501.7;37429;37409;36620;36500;37375.18;37369.72
1612449345798;-1.5224423236292695;-2.440999599091276;36837.5;36501.7;37415;37407;36620;36500;37385.28;37369.51
1612449350184;-1.5224423236292695;-2.440999599091276;36837.5;36501.7;37415;37407;36620;36500;37374.44;37366.54
1612449353583;-1.5224423236292695;-2.440999599091276;36837.5;36501.7;37415;37407;36620;36500;37374.70;37369.03
1612449356901;-1.5224423236292695;-2.440999599091276;36837.5;36501.7;37415;37407;36620;36500;37370.25;37365.76
1612449360185;-1.501377042166907;-2.420135268799961;36837.5;36501.7;37407;37399;36620;36500;37360.49;37356.55
1612449364491;-1.501377042166907;-2.420135268799961;36837.5;36501.7;37407;37399;36620;36500;37337.70;37337.35
1612449367811;-1.501377042166907;-2.401871657754018;36837.5;36501.7;37400;37399;36620;36500;37333.07;37327.10
1612449371135;-1.501377042166907;-2.401871657754018;36837.5;36501.7;37400;37399;36620;36500;37325.77;37319.87
1612449374441;-1.4091103736216692;-2.3156796103513844;36837.5;36501.7;37367;37364;36620;36500;37329.32;37322.31
1612449378972;-2.047157691895951;-2.3156796103513844;36599.1;36501.7;37367;37364;36620;36500;37320.64;37319.87
1612449382225;-2.047157691895951;-2.3156796103513844;36599.1;36501.7;37367;37364;36620;36500;37327.56;37319.87
1612449385530;-2.047157691895951;-2.3156796103513844;36599.1;36501.7;37367;37364;36620;36500;37320.77;37316.14
1612449388866;-2.028803169419391;-2.2921462605064558;36599.1;36501.7;37358;37357;36620;36500;37323.63;37312.24
1612449393314;-2.028803169419391;-2.2921462605064558;36599.1;36501.7;37358;37357;36620;36500;37333.32;37320.32
1612449396620;-2.026180533247679;-2.3117488020986676;36599.1;36493.4;37357;37356;36620;36500;37328.91;37320.39
1612449399993;-2.026180533247679;-2.3117488020986676;36599.1;36493.4;37357;37356;36620;36500;37318.28;37304.83
1612449403376;-2.026180533247679;-2.3117488020986676;36599.1;36493.4;37357;37356;36620;36500;37317.25;37307.56
1612449407752;-2.026180533247679;-2.3117488020986676;36599.1;36493.4;37357;37356;36620;36500;37316.10;37302.98
1612449411350;-2.0995259394166688;-2.293440428380189;36553.1;36493.4;37350;37337;36620;36500;37312.04;37300.51
1612449414766;-2.0995259394166688;-2.293440428380189;36553.1;36493.4;37350;37337;36620;36500;37314.22;37312.12
1612449418150;-2.1309807491499133;-2.293440428380189;36553.1;36493.4;37350;37349;36620;36500;37323.60;37317.08
1612449422402;-2.1309807491499133;-2.293440428380189;36553.1;36493.4;37350;37349;36620;36500;37325.15;37318.96
1612449425770;-2.1309807491499133;-2.4350736278447083;36553.1;36440.5;37350;37349;36620;36500;37323.45;37318.66
1612449429133;-2.1309807491499133;-2.4350736278447083;36553.1;36440.5;37350;37349;36620;36500;37311.04;37305.74
1612449432521;-2.1309807491499133;-2.4350736278447083;36553.1;36440.5;37350;37349;36620;36500;37316.45;37307.94
1612449436360;-2.1309807491499133;-2.4350736278447083;36553.1;36440.5;37350;37349;36620;36500;37310.23;37309.70
1612449440773;-2.1309807491499133;-2.4350736278447083;36553.1;36440.5;37350;37349;36620;36500;37290.39;37279.51
1612449444154;-2.1309807491499133;-2.4350736278447083;36553.1;36440.5;37350;37349;36620;36500;37265.73;37256.51
1612449447434;-2.0811679614251344;-2.385416945701968;36553.1;36440.5;37331;37330;36620;36500;37262.51;37256.51
1612449451048;-2.0811679614251344;-2.385416945701968;36553.1;36440.5;37331;37330;36620;36500;37256.52;37256.51
1612449454917;-1.9919026169026188;-2.296431348365824;36553.1;36440.5;37297;37296;36620;36500;37220.01;37220.00
1612449458198;-1.9919026169026188;-2.296431348365824;36553.1;36440.5;37297;37296;36620;36500;37220.01;37220.00
1612449461453;-1.9919026169026188;-2.296431348365824;36553.1;36440.5;37297;37296;36600;36500;37232.00;37227.19
1612449464739;-1.9919026169026188;-2.296431348365824;36553.1;36440.5;37297;37296;36620;36500;37204.01;37200.11
1612449469200;-1.836614120364155;-2.2641610738255102;36553.1;36406.6;37250;37237;36620;36500;37221.02;37201.57
1612449472530;-1.836614120364155;-2.2641610738255102;36553.1;36406.6;37250;37237;36620;36500;37200.02;37200.01
1612449475763;-1.823431456811353;-2.235290958403824;36553.1;36406.6;37239;37232;36600;36500;37173.56;37173.55
1612449479138;-1.823431456811353;-2.235290958403824;36553.1;36406.6;37239;37232;36600;36500;37170.80;37170.79
1612449483643;-1.823431456811353;-2.235290958403824;36553.1;36406.6;37239;37232;36600;36500;37121.66;37117.82
1612449487006;-1.823431456811353;-2.235290958403824;36553.1;36406.6;37239;37232;36600;36500;37159.85;37139.07
1612449490354;-1.688765767461875;-2.114376361143233;36553.1;36406.6;37193;37181;36600;36500;37181.39;37156.35
1612449493614;-1.688765767461875;-2.114376361143233;36553.1;36406.6;37193;37181;36600;36500;37193.91;37171.05
1612449497727;-1.7257695926871985;-2.122271211958282;36553.1;36406.6;37196;37195;36600;36500;37207.70;37192.99
1612449501008;-1.7257695926871985;-2.122271211958282;36553.1;36406.6;37196;37195;36600;36323.4;37212.73;37198.61
1612449504359;-1.7257695926871985;-2.122271211958282;36553.1;36406.6;37196;37195;36600;36500;37212.36;37201.04
1612449507715;-1.7257695926871985;-2.122271211958282;36553.1;36406.6;37196;37195;36600;36323.4;37191.89;37174.16
1612449511408;-1.8155201590158265;-2.269408353913893;36553.1;36406.6;37252;37229;36600;36500;37216.74;37204.03
1612449515048;-1.8155201590158265;-2.269408353913893;36553.1;36406.6;37252;37229;36600;36323.4;37208.77;37197.39
1612449518343;-1.8155201590158265;-2.348108572502483;36553.1;36372.4;37247;37229;36600;36500;37204.19;37195.56
1612449521705;-1.8155201590158265;-2.348108572502483;36553.1;36372.4;37247;37229;36600;36323.4;37215.65;37202.81
1612449524963;-1.9103716624178202;-2.3978962056566244;36553.1;36372.4;37266;37265;36600;36323.4;37207.77;37202.80
1612449529221;-1.9103716624178202;-2.3978962056566244;36553.1;36372.4;37266;37265;36600;36323.4;37203.09;37197.99
1612449532536;-1.9103716624178202;-2.3978962056566244;36553.1;36372.4;37266;37265;36600;36323.4;37203.56;37203.55
1612449535892;-1.9103716624178202;-2.3978962056566244;36553.1;36372.4;37266;37265;36600;36323.4;37219.54;37213.62
1612449539163;-1.9103716624178202;-2.3978962056566244;36553.1;36372.4;37266;37265;36600;36323.4;37211.75;37205.86
1612449543904;-1.9103716624178202;-2.3978962056566244;36553.1;36372.4;37266;37265;36600;36323.4;37221.44;37214.52
1612449547229;-1.9103716624178202;-2.3978962056566244;36553.1;36372.4;37266;37265;36600;36323.4;37239.05;37223.78
1612449550524;-1.9103716624178202;-2.3978962056566244;36553.1;36372.4;37266;37265;36600;36323.4;37216.89;37211.44
1612449553919;-1.9103716624178202;-2.3978962056566244;36553.1;36372.4;37266;37265;36600;36323.4;37219.31;37216.37
1612449558332;-1.9103716624178202;-2.3978962056566244;36553.1;36372.4;37266;37265;36600;36323.4;37214.52;37213.18
1612449561702;-1.9130038104438363;-2.40051520111626;36553.1;36372.4;37267;37266;36600;36180.2;37214.28;37213.18
1612449564982;-1.9130038104438363;-2.40051520111626;36553.1;36372.4;37267;37266;36600;36180.2;37209.73;37208.28
