Timestamp: 2024-03-21T07:22:35.392Z, Maker Highest Bid: 9068, Taker Lowest Ask: 67244.34, Profitability: 6.415564622849581, Maker Latency: 281ms, Taker Latency: 176ms
Timestamp: 2024-03-21T07:22:35.580Z, Maker Highest Bid: 9068, Taker Lowest Ask: 67242.97, Profitability: 6.415413542126158, Maker Latency: 281ms, Taker Latency: 264ms
Timestamp: 2024-03-21T07:22:35.908Z, Maker Highest Bid: 9068, Taker Lowest Ask: 67244.78, Profitability: 6.415613145125716, Maker Latency: 281ms, Taker Latency: 314ms
Timestamp: 2024-03-21T07:22:36.056Z, Maker Highest Bid: 9068, Taker Lowest Ask: 67244.78, Profitability: 6.415613145125716, Maker Latency: 187ms, Taker Latency: 314ms
Timestamp: 2024-03-21T07:22:36.240Z, Maker Highest Bid: 9068, Taker Lowest Ask: 67246.17, Profitability: 6.415766431407146, Maker Latency: 187ms, Taker Latency: 98ms
Timestamp: 2024-03-21T07:22:37.197Z, Maker Highest Bid: 9068, Taker Lowest Ask: 67246.17, Profitability: 6.415766431407146, Maker Latency: 351ms, Taker Latency: 98ms
Timestamp: 2024-03-21T07:22:37.981Z, Maker Highest Bid: 9068, Taker Lowest Ask: 67248.68, Profitability: 6.41604322893692, Maker Latency: 351ms, Taker Latency: 80ms
Timestamp: 2024-03-21T07:22:38.551Z, Maker Highest Bid: 9068, Taker Lowest Ask: 67248.68, Profitability: 6.41604322893692, Maker Latency: 282ms, Taker Latency: 80ms
Timestamp: 2024-03-21T07:22:38.643Z, Maker Highest Bid: 9068, Taker Lowest Ask: 67279.93, Profitability: 6.419489413321569, Maker Latency: 282ms, Taker Latency: 275ms
Timestamp: 2024-03-21T07:22:38.980Z, Maker Highest Bid: 9068, Taker Lowest Ask: 67247.62, Profitability: 6.415926334362593, Maker Latency: 282ms, Taker Latency: 346ms
Timestamp: 2024-03-21T07:22:39.297Z, Maker Highest Bid: 9068, Taker Lowest Ask: 67247.62, Profitability: 6.415926334362593, Maker Latency: 282ms, Taker Latency: 120ms
Timestamp: 2024-03-21T07:22:39.918Z, Maker Highest Bid: 9068, Taker Lowest Ask: 67247.62, Profitability: 6.415926334362593, Maker Latency: 52ms, Taker Latency: 120ms
Timestamp: 2024-03-21T07:22:39.960Z, Maker Highest Bid: 9068, Taker Lowest Ask: 67244.68, Profitability: 6.415602117335685, Maker Latency: 52ms, Taker Latency: 53ms
Timestamp: 2024-03-21T07:22:40.291Z, Maker Highest Bid: 9068, Taker Lowest Ask: 67244.68, Profitability: 6.415602117335685, Maker Latency: 52ms, Taker Latency: 198ms
Timestamp: 2024-03-21T07:22:41.346Z, Maker Highest Bid: 9068, Taker Lowest Ask: 67244.68, Profitability: 6.415602117335685, Maker Latency: 52ms, Taker Latency: 197ms
Timestamp: 2024-03-21T07:23:37.837Z, Maker Highest Bid: 9063, Taker Lowest Ask: 67235.54, Profitability: 6.418684762220015, Maker Latency: 1147ms, Taker Latency: 390ms
Timestamp: 2024-03-21T07:23:37.902Z, Maker Highest Bid: 9061.5, Taker Lowest Ask: 67235.54, Profitability: 6.41991281796612, Maker Latency: 77ms, Taker Latency: 390ms
Timestamp: 2024-03-21T07:23:38.240Z, Maker Highest Bid: 9061.5, Taker Lowest Ask: 67235.54, Profitability: 6.41991281796612, Maker Latency: 353ms, Taker Latency: 390ms
Timestamp: 2024-03-21T07:23:38.334Z, Maker Highest Bid: 9061.5, Taker Lowest Ask: 67235.54, Profitability: 6.41991281796612, Maker Latency: 353ms, Taker Latency: 151ms
Timestamp: 2024-03-21T07:23:39.028Z, Maker Highest Bid: 9061.5, Taker Lowest Ask: 67235.54, Profitability: 6.41991281796612, Maker Latency: 193ms, Taker Latency: 151ms
Timestamp: 2024-03-21T07:23:39.037Z, Maker Highest Bid: 9061.5, Taker Lowest Ask: 67235.54, Profitability: 6.41991281796612, Maker Latency: 193ms, Taker Latency: 92ms
Timestamp: 2024-03-21T07:23:39.362Z, Maker Highest Bid: 9061.5, Taker Lowest Ask: 67235.54, Profitability: 6.41991281796612, Maker Latency: 193ms, Taker Latency: 283ms
Timestamp: 2024-03-21T07:23:41.947Z, Maker Highest Bid: 9061.5, Taker Lowest Ask: 67235.54, Profitability: 6.41991281796612, Maker Latency: 150ms, Taker Latency: 283ms
Timestamp: 2024-03-21T07:23:42.080Z, Maker Highest Bid: 9061.5, Taker Lowest Ask: 67232.96, Profitability: 6.419628096893451, Maker Latency: 150ms, Taker Latency: 114ms
Timestamp: 2024-03-21T07:23:42.405Z, Maker Highest Bid: 9061.5, Taker Lowest Ask: 67232.96, Profitability: 6.419628096893451, Maker Latency: 150ms, Taker Latency: 245ms
Timestamp: 2024-03-21T07:23:43.400Z, Maker Highest Bid: 9061.5, Taker Lowest Ask: 67231.99, Profitability: 6.4195210505986875, Maker Latency: 150ms, Taker Latency: 265ms
Timestamp: 2024-03-21T07:23:43.643Z, Maker Highest Bid: 9061.5, Taker Lowest Ask: 67231.99, Profitability: 6.4195210505986875, Maker Latency: 362ms, Taker Latency: 265ms
Timestamp: 2024-03-21T07:23:43.736Z, Maker Highest Bid: 9061.5, Taker Lowest Ask: 67231.99, Profitability: 6.4195210505986875, Maker Latency: 362ms, Taker Latency: 171ms
Timestamp: 2024-03-21T07:23:44.326Z, Maker Highest Bid: 9061.5, Taker Lowest Ask: 67231.99, Profitability: 6.4195210505986875, Maker Latency: 87ms, Taker Latency: 171ms
Timestamp: 2024-03-21T07:23:44.391Z, Maker Highest Bid: 9061.5, Taker Lowest Ask: 67222.47, Profitability: 6.4184704519119355, Maker Latency: 87ms, Taker Latency: 38ms
Timestamp: 2024-03-21T07:23:44.704Z, Maker Highest Bid: 9061.5, Taker Lowest Ask: 67222.47, Profitability: 6.4184704519119355, Maker Latency: 260ms, Taker Latency: 38ms
Timestamp: 2024-03-21T07:23:45.536Z, Maker Highest Bid: 9061.5, Taker Lowest Ask: 67228.22, Profitability: 6.419105004690173, Maker Latency: 260ms, Taker Latency: 857ms
Timestamp: 2024-03-21T07:23:45.537Z, Maker Highest Bid: 9061.5, Taker Lowest Ask: 67228.22, Profitability: 6.419105004690173, Maker Latency: 638ms, Taker Latency: 857ms
Timestamp: 2024-03-21T07:23:45.538Z, Maker Highest Bid: 9061.5, Taker Lowest Ask: 67256.23, Profitability: 6.4221961043977265, Maker Latency: 638ms, Taker Latency: 549ms
Timestamp: 2024-03-21T07:23:45.549Z, Maker Highest Bid: 9061.5, Taker Lowest Ask: 67256.23, Profitability: 6.4221961043977265, Maker Latency: 380ms, Taker Latency: 549ms
Timestamp: 2024-03-21T07:23:45.563Z, Maker Highest Bid: 9061.5, Taker Lowest Ask: 67240.07, Profitability: 6.420412735198368, Maker Latency: 380ms, Taker Latency: 399ms
Timestamp: 2024-03-21T07:23:46.092Z, Maker Highest Bid: 9061.5, Taker Lowest Ask: 67240.07, Profitability: 6.420412735198368, Maker Latency: 652ms, Taker Latency: 399ms
Timestamp: 2024-03-21T07:23:46.094Z, Maker Highest Bid: 9061.5, Taker Lowest Ask: 67240.07, Profitability: 6.420412735198368, Maker Latency: 227ms, Taker Latency: 399ms
Timestamp: 2024-03-21T07:23:46.096Z, Maker Highest Bid: 9061.5, Taker Lowest Ask: 67236.27, Profitability: 6.419993378579706, Maker Latency: 227ms, Taker Latency: 187ms
Timestamp: 2024-03-21T07:23:46.287Z, Maker Highest Bid: 9061.5, Taker Lowest Ask: 67236.27, Profitability: 6.419993378579706, Maker Latency: 35ms, Taker Latency: 187ms
Timestamp: 2024-03-21T07:23:46.619Z, Maker Highest Bid: 9061.5, Taker Lowest Ask: 67236.27, Profitability: 6.419993378579706, Maker Latency: 135ms, Taker Latency: 187ms
Timestamp: 2024-03-21T07:23:46.878Z, Maker Highest Bid: 9061.5, Taker Lowest Ask: 67233.51, Profitability: 6.41968879324615, Maker Latency: 135ms, Taker Latency: 309ms
Timestamp: 2024-03-21T07:23:47.046Z, Maker Highest Bid: 9061.5, Taker Lowest Ask: 67231.17, Profitability: 6.4194305578546595, Maker Latency: 135ms, Taker Latency: 133ms
Timestamp: 2024-03-21T07:23:47.520Z, Maker Highest Bid: 9061.5, Taker Lowest Ask: 67231.17, Profitability: 6.4194305578546595, Maker Latency: 505ms, Taker Latency: 133ms
Timestamp: 2024-03-21T07:23:47.631Z, Maker Highest Bid: 9061.5, Taker Lowest Ask: 67233.17, Profitability: 6.419651271864481, Maker Latency: 505ms, Taker Latency: 578ms
Timestamp: 2024-03-21T07:23:47.821Z, Maker Highest Bid: 9061.5, Taker Lowest Ask: 67233.71, Profitability: 6.419710864647135, Maker Latency: 505ms, Taker Latency: 252ms
Timestamp: 2024-03-21T07:23:47.945Z, Maker Highest Bid: 9061.5, Taker Lowest Ask: 67233.71, Profitability: 6.419710864647135, Maker Latency: 341ms, Taker Latency: 252ms
Timestamp: 2024-03-21T07:23:48.406Z, Maker Highest Bid: 9061.5, Taker Lowest Ask: 67233.71, Profitability: 6.419710864647135, Maker Latency: 341ms, Taker Latency: 264ms
Timestamp: 2024-03-21T07:23:48.705Z, Maker Highest Bid: 9061.5, Taker Lowest Ask: 67233.71, Profitability: 6.419710864647135, Maker Latency: 341ms, Taker Latency: 171ms
Timestamp: 2024-03-21T07:23:49.415Z, Maker Highest Bid: 9061.5, Taker Lowest Ask: 67230.51, Profitability: 6.419357722231418, Maker Latency: 341ms, Taker Latency: 122ms
Timestamp: 2024-03-21T07:23:49.561Z, Maker Highest Bid: 9061.5, Taker Lowest Ask: 67230.51, Profitability: 6.419357722231418, Maker Latency: 203ms, Taker Latency: 122ms
Timestamp: 2024-03-21T07:23:49.688Z, Maker Highest Bid: 9061.5, Taker Lowest Ask: 67230.51, Profitability: 6.419357722231418, Maker Latency: 203ms, Taker Latency: 133ms
Timestamp: 2024-03-21T07:23:50.406Z, Maker Highest Bid: 9061.5, Taker Lowest Ask: 67231.99, Profitability: 6.4195210505986875, Maker Latency: 203ms, Taker Latency: 143ms
Timestamp: 2024-03-21T07:23:50.560Z, Maker Highest Bid: 9061.5, Taker Lowest Ask: 67231.99, Profitability: 6.4195210505986875, Maker Latency: 46ms, Taker Latency: 143ms
Timestamp: 2024-03-21T07:23:50.884Z, Maker Highest Bid: 9061.5, Taker Lowest Ask: 67231.99, Profitability: 6.4195210505986875, Maker Latency: 309ms, Taker Latency: 143ms
Timestamp: 2024-03-21T07:23:51.010Z, Maker Highest Bid: 9061.5, Taker Lowest Ask: 67231.99, Profitability: 6.4195210505986875, Maker Latency: 309ms, Taker Latency: 35ms
Timestamp: 2024-03-21T07:23:51.343Z, Maker Highest Bid: 9061.5, Taker Lowest Ask: 67233.34, Profitability: 6.419670032555316, Maker Latency: 309ms, Taker Latency: 364ms
Timestamp: 2024-03-21T07:23:51.791Z, Maker Highest Bid: 9061.5, Taker Lowest Ask: 67233.34, Profitability: 6.419670032555316, Maker Latency: 309ms, Taker Latency: 45ms
Timestamp: 2024-03-21T07:23:52.113Z, Maker Highest Bid: 9061.5, Taker Lowest Ask: 67256.23, Profitability: 6.4221961043977265, Maker Latency: 309ms, Taker Latency: 90ms
Timestamp: 2024-03-21T07:23:52.209Z, Maker Highest Bid: 9061.5, Taker Lowest Ask: 67256.23, Profitability: 6.4221961043977265, Maker Latency: 150ms, Taker Latency: 90ms
Timestamp: 2024-03-21T07:23:52.501Z, Maker Highest Bid: 9061.5, Taker Lowest Ask: 67234.8, Profitability: 6.419831153782487, Maker Latency: 150ms, Taker Latency: 147ms
Timestamp: 2024-03-21T07:23:52.567Z, Maker Highest Bid: 9061.5, Taker Lowest Ask: 67234.8, Profitability: 6.419831153782487, Maker Latency: 184ms, Taker Latency: 147ms
Timestamp: 2024-03-21T07:23:52.791Z, Maker Highest Bid: 9061.5, Taker Lowest Ask: 67234.8, Profitability: 6.419831153782487, Maker Latency: 184ms, Taker Latency: 313ms
Timestamp: 2024-03-21T07:23:53.106Z, Maker Highest Bid: 9061.5, Taker Lowest Ask: 67234.8, Profitability: 6.419831153782487, Maker Latency: 184ms, Taker Latency: 367ms
Timestamp: 2024-03-21T07:23:53.533Z, Maker Highest Bid: 9061.5, Taker Lowest Ask: 67234.8, Profitability: 6.419831153782487, Maker Latency: 283ms, Taker Latency: 367ms
Timestamp: 2024-03-21T07:23:55.047Z, Maker Highest Bid: 9061.5, Taker Lowest Ask: 67234.8, Profitability: 6.419831153782487, Maker Latency: 234ms, Taker Latency: 367ms
Timestamp: 2024-03-21T07:23:55.608Z, Maker Highest Bid: 9061.5, Taker Lowest Ask: 67234.8, Profitability: 6.419831153782487, Maker Latency: 234ms, Taker Latency: 249ms
Timestamp: 2024-03-21T07:23:55.936Z, Maker Highest Bid: 9061.5, Taker Lowest Ask: 67234.37, Profitability: 6.419783700270374, Maker Latency: 234ms, Taker Latency: 67ms
Timestamp: 2024-03-21T07:23:56.266Z, Maker Highest Bid: 9061.5, Taker Lowest Ask: 67234.37, Profitability: 6.419783700270374, Maker Latency: 234ms, Taker Latency: 318ms
Timestamp: 2024-03-21T07:23:56.470Z, Maker Highest Bid: 9061.5, Taker Lowest Ask: 67234.37, Profitability: 6.419783700270374, Maker Latency: 61ms, Taker Latency: 318ms
Timestamp: 2024-03-21T07:23:56.928Z, Maker Highest Bid: 9061.5, Taker Lowest Ask: 67234.37, Profitability: 6.419783700270374, Maker Latency: 61ms, Taker Latency: 109ms
Timestamp: 2024-03-21T07:23:57.131Z, Maker Highest Bid: 9061.5, Taker Lowest Ask: 67234.37, Profitability: 6.419783700270374, Maker Latency: 306ms, Taker Latency: 109ms
Timestamp: 2024-03-21T07:23:57.260Z, Maker Highest Bid: 9061.5, Taker Lowest Ask: 67236.14, Profitability: 6.419979032169067, Maker Latency: 306ms, Taker Latency: 365ms
