Timestamp: 2024-03-27T10:08:10.439Z, Latency: -174  Highest Bid: 74300.4, Lowest Ask: 74303.8
Timestamp: 2024-03-27T10:08:10.462Z, Latency: -257  Highest Bid: 74300.4, Lowest Ask: 74303.8
Timestamp: 2024-03-27T10:08:10.570Z, Latency: -258  Highest Bid: 74300.4, Lowest Ask: 74303.8
Timestamp: 2024-03-27T10:08:10.706Z, Latency: -275  Highest Bid: 74300.4, Lowest Ask: 74303.8
Timestamp: 2024-03-27T10:08:10.826Z, Latency: -256  Highest Bid: 74300.5, Lowest Ask: 74303.7
Timestamp: 2024-03-27T10:08:10.935Z, Latency: -254  Highest Bid: 74300.5, Lowest Ask: 74303.8
Timestamp: 2024-03-27T10:08:11.140Z, Latency: -242  Highest Bid: 74304.1, Lowest Ask: 74311.5
Timestamp: 2024-03-27T10:08:11.222Z, Latency: -261  Highest Bid: 74306.8, Lowest Ask: 74319.6
Timestamp: 2024-03-27T10:08:11.345Z, Latency: -239  Highest Bid: 74310.8, Lowest Ask: 74319.6
Timestamp: 2024-03-27T10:08:11.459Z, Latency: -237  Highest Bid: 74313.1, Lowest Ask: 74319.6
Timestamp: 2024-03-27T10:08:11.555Z, Latency: -257  Highest Bid: 74313.5, Lowest Ask: 74319.6
Timestamp: 2024-03-27T10:08:11.661Z, Latency: -259  Highest Bid: 74315, Lowest Ask: 74329
Timestamp: 2024-03-27T10:08:11.814Z, Latency: -207  Highest Bid: 74316.6, Lowest Ask: 74328.9
Timestamp: 2024-03-27T10:08:11.902Z, Latency: -221  Highest Bid: 74317, Lowest Ask: 74328.9
Timestamp: 2024-03-27T10:08:11.974Z, Latency: -258  Highest Bid: 74317.3, Lowest Ask: 74328.9
Timestamp: 2024-03-27T10:08:12.170Z, Latency: -169  Highest Bid: 74317.6, Lowest Ask: 74328.7
Timestamp: 2024-03-27T10:08:12.341Z, Latency: -104  Highest Bid: 74317.8, Lowest Ask: 74328.5
Timestamp: 2024-03-27T10:08:12.452Z, Latency: -95  Highest Bid: 74319.9, Lowest Ask: 74328.4
Timestamp: 2024-03-27T10:08:12.622Z, Latency: -26  Highest Bid: 74321.7, Lowest Ask: 74328.5
Timestamp: 2024-03-27T10:08:12.749Z, Latency: -2  Highest Bid: 74321.8, Lowest Ask: 74329
Timestamp: 2024-03-27T10:08:12.759Z, Latency: -95  Highest Bid: 74328.9, Lowest Ask: 74329
Timestamp: 2024-03-27T10:08:12.926Z, Latency: -31  Highest Bid: 74328.9, Lowest Ask: 74337.1
Timestamp: 2024-03-27T10:08:13.047Z, Latency: -11  Highest Bid: 74329.1, Lowest Ask: 74335.8
Timestamp: 2024-03-27T10:08:13.128Z, Latency: -33  Highest Bid: 74329.8, Lowest Ask: 74339.5
Timestamp: 2024-03-27T10:08:13.250Z, Latency: -17  Highest Bid: 74330, Lowest Ask: 74339.5
Timestamp: 2024-03-27T10:08:13.345Z, Latency: -32  Highest Bid: 74330.4, Lowest Ask: 74339.5
Timestamp: 2024-03-27T10:08:13.422Z, Latency: -66  Highest Bid: 74330.6, Lowest Ask: 74339.5
Timestamp: 2024-03-27T10:08:13.530Z, Latency: -82  Highest Bid: 74331.7, Lowest Ask: 74339.5
Timestamp: 2024-03-27T10:08:13.631Z, Latency: -85  Highest Bid: 74332.3, Lowest Ask: 74339.5
Timestamp: 2024-03-27T10:08:13.749Z, Latency: -77  Highest Bid: 74332.8, Lowest Ask: 74339.4
Timestamp: 2024-03-27T10:08:13.800Z, Latency: -143  Highest Bid: 74332.8, Lowest Ask: 74339.1
Timestamp: 2024-03-27T10:08:13.973Z, Latency: -104  Highest Bid: 74332.8, Lowest Ask: 74339.1
Timestamp: 2024-03-27T10:08:14.200Z, Latency: -66  Highest Bid: 74332.8, Lowest Ask: 74339.1
Timestamp: 2024-03-27T10:08:14.272Z, Latency: -111  Highest Bid: 74332.8, Lowest Ask: 74339.1
Timestamp: 2024-03-27T10:08:14.462Z, Latency: -152  Highest Bid: 74332.8, Lowest Ask: 74339.1
Timestamp: 2024-03-27T10:08:14.560Z, Latency: -168  Highest Bid: 74332.8, Lowest Ask: 74338.9
Timestamp: 2024-03-27T10:08:14.680Z, Latency: -152  Highest Bid: 74332.8, Lowest Ask: 74338.7
Timestamp: 2024-03-27T10:08:14.787Z, Latency: -158  Highest Bid: 74332.8, Lowest Ask: 74338.5
Timestamp: 2024-03-27T10:08:14.891Z, Latency: -187  Highest Bid: 74332.8, Lowest Ask: 74338.2
Timestamp: 2024-03-27T10:08:14.971Z, Latency: -215  Highest Bid: 74332.8, Lowest Ask: 74338
Timestamp: 2024-03-27T10:08:15.037Z, Latency: -260  Highest Bid: 74332.8, Lowest Ask: 74337.7
Timestamp: 2024-03-27T10:08:15.131Z, Latency: -273  Highest Bid: 74332.8, Lowest Ask: 74337.3
Timestamp: 2024-03-27T10:08:15.268Z, Latency: -276  Highest Bid: 74332.8, Lowest Ask: 74337.1
Timestamp: 2024-03-27T10:08:15.395Z, Latency: -261  Highest Bid: 74320.4, Lowest Ask: 74330.5
Timestamp: 2024-03-27T10:08:15.503Z, Latency: -258  Highest Bid: 74320.4, Lowest Ask: 74330.5
Timestamp: 2024-03-27T10:08:15.604Z, Latency: -261  Highest Bid: 74320.4, Lowest Ask: 74330.5
Timestamp: 2024-03-27T10:08:15.701Z, Latency: -268  Highest Bid: 74320.4, Lowest Ask: 74330.5
Timestamp: 2024-03-27T10:08:15.854Z, Latency: -263  Highest Bid: 74320.5, Lowest Ask: 74330.5
Timestamp: 2024-03-27T10:08:15.953Z, Latency: -273  Highest Bid: 74322, Lowest Ask: 74330.5
Timestamp: 2024-03-27T10:08:16.060Z, Latency: -270  Highest Bid: 74322.1, Lowest Ask: 74330.5
Timestamp: 2024-03-27T10:08:16.172Z, Latency: -266  Highest Bid: 74323.7, Lowest Ask: 74330.5
Timestamp: 2024-03-27T10:08:16.274Z, Latency: -267  Highest Bid: 74326, Lowest Ask: 74330.5
Timestamp: 2024-03-27T10:08:16.383Z, Latency: -260  Highest Bid: 74327.5, Lowest Ask: 74330.5
Timestamp: 2024-03-27T10:08:16.482Z, Latency: -272  Highest Bid: 74330.4, Lowest Ask: 74330.5
Timestamp: 2024-03-27T10:08:16.604Z, Latency: -254  Highest Bid: 74330.4, Lowest Ask: 74330.5
Timestamp: 2024-03-27T10:08:16.701Z, Latency: -261  Highest Bid: 74330.4, Lowest Ask: 74330.5
Timestamp: 2024-03-27T10:08:16.804Z, Latency: -268  Highest Bid: 74330.4, Lowest Ask: 74330.5
Timestamp: 2024-03-27T10:08:16.907Z, Latency: -266  Highest Bid: 74330.4, Lowest Ask: 74330.5
Timestamp: 2024-03-27T10:08:17.010Z, Latency: -270  Highest Bid: 74330.4, Lowest Ask: 74330.5
Timestamp: 2024-03-27T10:08:17.186Z, Latency: -262  Highest Bid: 74330.9, Lowest Ask: 74340
Timestamp: 2024-03-27T10:08:17.295Z, Latency: -261  Highest Bid: 74339.9, Lowest Ask: 74340
Timestamp: 2024-03-27T10:08:17.393Z, Latency: -269  Highest Bid: 74335.6, Lowest Ask: 74340
Timestamp: 2024-03-27T10:08:17.495Z, Latency: -271  Highest Bid: 74335.6, Lowest Ask: 74339.9
Timestamp: 2024-03-27T10:08:17.618Z, Latency: -256  Highest Bid: 74336, Lowest Ask: 74339.9
Timestamp: 2024-03-27T10:08:17.722Z, Latency: -258  Highest Bid: 74336.2, Lowest Ask: 74339.9
Timestamp: 2024-03-27T10:08:17.825Z, Latency: -261  Highest Bid: 74336.2, Lowest Ask: 74339.9
Timestamp: 2024-03-27T10:08:17.970Z, Latency: -256  Highest Bid: 74336.1, Lowest Ask: 74339.9
Timestamp: 2024-03-27T10:08:18.067Z, Latency: -261  Highest Bid: 74336.1, Lowest Ask: 74339.9
Timestamp: 2024-03-27T10:08:18.162Z, Latency: -276  Highest Bid: 74336.1, Lowest Ask: 74339.9
Timestamp: 2024-03-27T10:08:18.266Z, Latency: -277  Highest Bid: 74336.5, Lowest Ask: 74339.9
Timestamp: 2024-03-27T10:08:18.363Z, Latency: -282  Highest Bid: 74337, Lowest Ask: 74339.9
Timestamp: 2024-03-27T10:08:18.465Z, Latency: -286  Highest Bid: 74337.4, Lowest Ask: 74339.9
Timestamp: 2024-03-27T10:08:18.568Z, Latency: -284  Highest Bid: 74337.9, Lowest Ask: 74339.9
